key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instr_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8657,0,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,CHAIN,C,z,m,./images/CHAIN.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.8657,,,,,,,,0,32,32,126,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8212,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,WHEEL,LB,z,m,./images/WHEELLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8212,,,,,,,,0,33,33,161,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6911,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BARREL,LB,m,m,./images/BARRELLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.6911,,,,,,,,0,34,34,32,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9328,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,CRADLE,LB,m,m,./images/CRADLELB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.9328,,,,,,,,0,35,35,20,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8655,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,CANDLE,HB,m,m,./images/CANDLEHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.8655,,,,,,,,0,36,36,61,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7479,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,RULER,HB,z,m,./images/RULERHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7479,,,,,,,,0,37,37,163,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6993,0,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,FOLDER,C,m,m,./images/FOLDER.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.6993,,,,,,,,0,38,38,42,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8575,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,PILOT,LB,z,m,./images/PILOTLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8575,,,,,,,,0,39,39,134,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.769,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,MALLET,LB,m,m,./images/MALLETLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.769,,,,,,,,0,40,40,50,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1651,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,1,0,0,,,,,,,CLOTH,LB,z,m,./images/CLOTHLB.png,break_done_button,,,,,,,,,,,,,,,,,,,,,z,1,1.1651,,,,,,,,0,41,41,107,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0572,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BISHOP,HB,z,m,./images/BISHOPHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.0572,,,,,,,,0,42,42,133,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6932,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,JELLY,HB,m,m,./images/JELLYHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.6932,,,,,,,,0,43,43,64,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.215,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,COLLAR,C,z,m,./images/COLLAR.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.215,,,,,,,,0,44,44,99,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6403,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BROOM,C,z,m,./images/BROOM.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.6403,,,,,,,,0,45,45,162,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7334,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,VALLEY,LB,z,m,./images/VALLEYLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7334,,,,,,,,0,46,46,152,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6806,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,SCREW,C,m,m,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.6806,,,,,,,,0,47,47,24,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.867,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,CANOE,HB,z,m,./images/CANOEHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.867,,,,,,,,0,48,48,142,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8989,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,CRUMB,LB,m,m,./images/CRUMBLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.8989,,,,,,,,0,49,49,29,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6745,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,KIDNEY,C,m,m,./images/KIDNEY.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.6745,,,,,,,,0,50,50,21,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3517,0,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,FERRY,C,z,m,./images/FERRY.png,,,,,,,,,,,,,,,,,,,,,,m,0,1.3517,,,,,,,,0,51,51,141,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7911,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,GRANNY,LB,z,m,./images/GRANNYLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7911,,,,,,,,0,52,52,104,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7101,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,FINGER,C,m,m,./images/FINGER.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7101,,,,,,,,0,53,53,3,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7176,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,FALCON,HB,m,m,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7176,,,,,,,,0,54,54,28,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7349,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,PURSE,LB,m,m,./images/PURSELB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7349,,,,,,,,0,55,55,62,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6492,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,LADDER,LB,m,m,./images/LADDERLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.6492,,,,,,,,0,56,56,38,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7469,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,LIZARD,LB,m,m,./images/LIZARDLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7469,,,,,,,,0,57,57,44,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9087,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,CASINO,HB,z,m,./images/CASINOHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.9087,,,,,,,,0,58,58,112,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8524,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BERRY,LB,m,m,./images/BERRYLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.8524,,,,,,,,0,59,59,47,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8037,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,PARCEL,C,z,m,./images/PARCEL.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8037,,,,,,,,0,60,60,102,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.9743,0,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BAKER,C,z,m,./images/BAKER.png,,,,,,,,,,,,,,,,,,,,,,m,0,1.9743,,,,,,,,0,61,61,147,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6849,0,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,STEAK,HB,z,m,./images/STEAKHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.6849,,,,,,,,0,62,62,115,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.867,0,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,STAIN,C,z,m,./images/STAIN.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.867,,,,,,,,0,63,63,90,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6349,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,MIRROR,C,m,m,./images/MIRROR.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.6349,,,,,,,,0,64,64,63,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7407,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,ENGINE,LB,z,m,./images/ENGINELB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7407,,,,,,,,0,65,65,122,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7896,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BIRTH,HB,m,m,./images/BIRTHHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7896,,,,,,,,0,66,66,37,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6745,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,SAUCE,C,z,m,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.6745,,,,,,,,0,67,67,135,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9829,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,SHIELD,C,z,m,./images/SHIELD.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.9829,,,,,,,,0,68,68,132,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9325,0,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BANNER,HB,m,m,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.9325,,,,,,,,0,69,69,52,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6826,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,PASTA,LB,m,m,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.6826,,,,,,,,0,70,70,5,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7585,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,CEMENT,LB,m,m,./images/CEMENTLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7585,,,,,,,,0,71,71,74,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8214,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BAMBOO,LB,z,m,./images/BAMBOOLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.8214,,,,,,,,0,72,72,89,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2033,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,CRATER,C,z,m,./images/CRATER.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.2033,,,,,,,,0,73,73,87,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.783,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,SLOPE,C,z,m,./images/SLOPE.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.783,,,,,,,,0,74,74,114,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8425,0,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BRUSH,LB,z,m,./images/BRUSHLB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.8425,,,,,,,,0,75,75,143,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7493,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,BANANA,HB,z,m,./images/BANANAHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7493,,,,,,,,0,76,76,154,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9157,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,PEACH,LB,m,m,./images/PEACHLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.9157,,,,,,,,0,77,77,35,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7846,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,SPINE,LB,z,m,./images/SPINELB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7846,,,,,,,,0,78,78,149,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.852,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,DRUMS,HB,m,m,./images/DRUMSHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.852,,,,,,,,0,79,79,49,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6416,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,HEATER,LB,z,m,./images/HEATERLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.6416,,,,,,,,0,80,80,140,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.9995,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,POKER,HB,z,m,./images/POKERHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.9995,,,,,,,,0,81,81,151,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1052,1,,,,,,,,,,,,,,,,,,,,,,,,0.001818576,-0.41124566,0,0,0,,,,,,,CLOUD,LB,z,m,./images/CLOUDLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.1052,,,,,,,,0,82,82,110,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6496,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004227431,-0.385559896,1,0,0,,,,,,,JAGUAR,C,m,m,./images/JAGUAR.png,break_done_button,,,,,,,,,,,,,,,,,,,,,m,1,0.6496,,,,,,,,0,83,83,18,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.4731,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004227431,-0.385559896,0,0,0,,,,,,,POSTER,LB,z,m,./images/POSTERLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.4731,,,,,,,,0,84,84,137,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.652,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004227431,-0.385559896,0,0,0,,,,,,,TORCH,LB,m,m,./images/TORCHLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.652,,,,,,,,0,85,85,68,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7674,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004227431,-0.385559896,0,0,0,,,,,,,BURIAL,LB,m,m,./images/BURIALLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7674,,,,,,,,0,86,86,59,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7476,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004227431,-0.385559896,0,0,0,,,,,,,MEDAL,LB,z,m,./images/MEDALLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7476,,,,,,,,0,87,87,95,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7076,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004227431,-0.385559896,0,0,0,,,,,,,MUMMY,HB,z,m,./images/MUMMYHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7076,,,,,,,,0,88,88,130,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7836,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004227431,-0.385559896,0,0,0,,,,,,,DOUGH,HB,m,m,./images/DOUGHHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.7836,,,,,,,,0,89,89,19,1
,,,,,,,,,,,,,,,,,60fcc14129fe2cd0ac39bff1,30,2022-02-12_13h15.01.500,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7009,1,,,,,,,,,,,,,,,,,,,,,,,,-0.004227431,-0.385559896,0,0,0,,,,,,,GARDEN,HB,z,m,./images/GARDENHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.7009,,,,,,,,0,90,90,94,1
