key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2005,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,PEARL,HB,m,m,./images/PEARLHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.2005,,,,,,,,0,56,56,46,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,1.0793,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BAKER,C,z,m,./images/BAKER.png,,,,,,,,,,,,,,,,,,,,,,m,0,1.0793,,,,,,,,0,57,57,147,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,1.1186,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,FLESH,C,z,m,./images/FLESH.png,,,,,,,,,,,,,,,,,,,,,,z,1,1.1186,,,,,,,,0,58,58,108,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.4276,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,VALLEY,LB,z,m,./images/VALLEYLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.4276,,,,,,,,0,59,59,152,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,1.154,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,MOOSE,C,m,m,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,,,z,0,1.154,,,,,,,,0,60,60,57,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.3508,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,CRUST,HB,m,m,./images/CRUSTHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.3508,,,,,,,,0,61,61,79,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0897,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,STAIN,C,z,m,./images/STAIN.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.0897,,,,,,,,0,62,62,90,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.3125,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,THROAT,C,m,m,./images/THROAT.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.3125,,,,,,,,0,63,63,36,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0721,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BUBBLE,LB,z,m,./images/BUBBLELB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.0721,,,,,,,,0,64,64,155,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1207,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,WALNUT,C,z,m,./images/WALNUT.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.1207,,,,,,,,0,65,65,84,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1905,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,HAMMER,C,z,m,./images/HAMMER.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.1905,,,,,,,,0,66,66,159,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1151,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,FLASK,C,z,m,./images/FLASK.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.1151,,,,,,,,0,67,67,156,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,1.1864,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,PEBBLE,HB,z,m,./images/PEBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,1.1864,,,,,,,,0,68,68,166,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.223,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,DESERT,HB,z,m,./images/DESERTHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.223,,,,,,,,0,69,69,136,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2583,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,SNAKE,HB,z,m,./images/SNAKEHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.2583,,,,,,,,0,70,70,124,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.3961,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,DRILL,C,z,m,./images/DRILL.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.3961,,,,,,,,0,71,71,165,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.3478,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BANANA,HB,z,m,./images/BANANAHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.3478,,,,,,,,0,72,72,154,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.3035,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,JUNGLE,LB,m,m,./images/JUNGLELB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.3035,,,,,,,,0,73,73,83,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1251,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,FOLDER,C,m,m,./images/FOLDER.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.1251,,,,,,,,0,74,74,42,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1432,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,CLOTH,LB,z,m,./images/CLOTHLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.1432,,,,,,,,0,75,75,107,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1616,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,CEMENT,LB,m,m,./images/CEMENTLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.1616,,,,,,,,0,76,76,74,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.3986,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BROOM,C,z,m,./images/BROOM.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.3986,,,,,,,,0,77,77,162,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2167,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,CANOE,HB,z,m,./images/CANOEHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.2167,,,,,,,,0,78,78,142,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1597,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BUNNY,HB,z,m,./images/BUNNYHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.1597,,,,,,,,0,79,79,97,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.3263,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,PURSE,LB,m,m,./images/PURSELB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.3263,,,,,,,,0,80,80,62,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1941,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,STREAM,LB,z,m,./images/STREAMLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.1941,,,,,,,,0,81,81,125,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0518,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BRIDE,HB,z,m,./images/BRIDEHB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.0518,,,,,,,,0,82,82,148,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1886,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,space,,,,,,DANCER,C,z,m,./images/DANCER.png,0.7776,,,,,,,,,,,,,,,,,,,,,m,0,0.1886,,,,,,,,0,83,83,105,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0987,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,HOCKEY,LB,z,m,./images/HOCKEYLB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.0987,,,,,,,,0,84,84,116,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.176,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,SMOKER,LB,m,m,./images/SMOKERLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.176,,,,,,,,0,85,85,26,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2176,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,STRING,LB,m,m,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.2176,,,,,,,,0,86,86,41,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0537,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,PAINT,HB,m,m,./images/PAINTHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.0537,,,,,,,,0,87,87,7,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2106,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,PIMPLE,LB,m,m,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.2106,,,,,,,,0,88,88,71,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1222,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,CHERRY,C,z,m,./images/CHERRY.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.1222,,,,,,,,0,89,89,138,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.9055,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,DIVER,C,z,m,./images/DIVER.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.9055,,,,,,,,0,90,90,93,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.3073,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BURIAL,LB,m,m,./images/BURIALLB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.3073,,,,,,,,0,91,91,59,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0535,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,MOTOR,HB,m,m,./images/MOTORHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.0535,,,,,,,,0,92,92,13,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0163,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BABOON,HB,m,m,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.0163,,,,,,,,0,93,93,58,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1134,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,FERRY,C,z,m,./images/FERRY.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.1134,,,,,,,,0,94,94,141,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2325,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,CLIFF,LB,z,m,./images/CLIFFLB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.2325,,,,,,,,0,95,95,92,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1565,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,SHORE,C,m,m,./images/SHORE.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.1565,,,,,,,,0,96,96,12,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2588,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,FINGER,C,m,m,./images/FINGER.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.2588,,,,,,,,0,97,97,3,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2179,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,DONKEY,HB,z,m,./images/DONKEYHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.2179,,,,,,,,0,98,98,103,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0699,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,GLOVE,HB,z,m,./images/GLOVEHB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.0699,,,,,,,,0,99,99,157,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2559,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,MUFFIN,HB,m,m,./images/MUFFINHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.2559,,,,,,,,0,100,100,55,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1521,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,MOSQUE,HB,m,m,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.1521,,,,,,,,0,101,101,43,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1199,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BONNET,LB,m,m,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.1199,,,,,,,,0,102,102,11,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1562,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,COOKER,C,m,m,./images/COOKER.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.1562,,,,,,,,0,103,103,69,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.152,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BERRY,LB,m,m,./images/BERRYLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.152,,,,,,,,0,104,104,47,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0619,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BARREL,LB,m,m,./images/BARRELLB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.0619,,,,,,,,0,105,105,32,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2453,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,SCREW,C,m,m,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.2453,,,,,,,,0,106,106,24,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2054,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,PARCEL,C,z,m,./images/PARCEL.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.2054,,,,,,,,0,107,107,102,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2384,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BAMBOO,LB,z,m,./images/BAMBOOLB.png,,,,,,,,,,,,,,,,,,,,,,z,1,0.2384,,,,,,,,0,108,108,89,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1355,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,MAGGOT,C,m,m,./images/MAGGOT.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.1355,,,,,,,,0,109,109,33,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2816,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BELLY,HB,m,m,./images/BELLYHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.2816,,,,,,,,0,110,110,10,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.0462,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,SPORT,C,m,m,./images/SPORT.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.0462,,,,,,,,0,111,111,48,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1511,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,FARMER,LB,m,m,./images/FARMERLB.png,,,,,,,,,,,,,,,,,,,,,,z,0,0.1511,,,,,,,,0,112,112,65,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1868,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,HEATER,LB,z,m,./images/HEATERLB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.1868,,,,,,,,0,113,113,140,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.2271,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,BANNER,HB,m,m,./images/BANNERHB.png,,,,,,,,,,,,,,,,,,,,,,m,1,0.2271,,,,,,,,0,114,114,52,1
,,,,,,,,,,,,,,,,,58c38ef58158840001b5c230,34,2022-02-12_18h17.22.860,lexical_decision_task_DD,2021.2.3,Win32,142.6533524,,,,,,,,,,,0.1211,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010309278,-0.428865979,0,0,0,,,,,,,PARADE,LB,z,m,./images/PARADELB.png,,,,,,,,,,,,,,,,,,,,,,m,0,0.1211,,,,,,,,0,115,115,101,1
