key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6639,1,,,,,,,,,,,,,,,z,1,0.6639,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,151,151,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.863,1,,,,,,,,,,,,,,,z,1,0.863,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,152,152,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5385,1,,,,,,,,,,,,,,,m,1,0.5385,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,153,153,1,1,PLANK,C,old,m,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6463,1,,,,,,,,,,,,,,,m,1,0.6463,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,154,154,43,1,MOSQUE,C,old,m,./images/MOSQUE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5694,1,,,,,,,,,,,,,,,z,1,0.5694,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,155,155,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5229,1,,,,,,,,,,,,,,,m,1,0.5229,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,156,156,63,1,MIRROR,LB,old,m,./images/MIRRORLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5416,1,,,,,,,,,,,,,,,z,1,0.5416,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,157,157,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7877,1,,,,,,,,,,,,,,,z,1,0.7877,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,158,158,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.589,1,,,,,,,,,,,,,,,m,1,0.589,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,159,159,79,1,CRUST,C,old,m,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6378,1,,,,,,,,,,,,,,,z,1,0.6378,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,160,160,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5651,1,,,,,,,,,,,,,,,m,1,0.5651,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,161,161,21,1,KIDNEY,LB,old,m,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8554,1,,,,,,,,,,,,,,,m,1,0.8554,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,162,162,71,1,PIMPLE,HB,old,m,./images/PIMPLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4869,1,,,,,,,,,,,,,,,m,1,0.4869,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,163,163,36,1,THROAT,LB,old,m,./images/THROATLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7149,1,,,,,,,,,,,,,,,m,1,0.7149,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,164,164,11,1,BONNET,HB,old,m,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.684,1,,,,,,,,,,,,,,,z,1,0.684,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,165,165,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5136,1,,,,,,,,,,,,,,,m,1,0.5136,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,166,166,35,1,PEACH,HB,old,m,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9338,1,,,,,,,,,,,,,,,m,1,0.9338,,,,,,,,0.415364583,-0.093007812,0,0,0,,0,167,167,57,1,MOOSE,LB,old,m,./images/MOOSELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented slighly blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,-0.001644965,-0.397868924,1,0,0,jol_adv,3,4.8445,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented clearly on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,6,4.4675,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,How likely will it be that you will recognize the words presented very blurred on a scale of 0 (not likely) to 100 (most likely)?,,,,,,,,,,,2,4.3338,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,
,,-0.091349826,-0.422712674,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,
space,2.8691,0.529761285,-0.060481771,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,
,,-0.014965278,-0.414457465,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,
,,0.003094618,-0.3825,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,instr_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,
space,1.0089,0.052330729,-0.108042535,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0019,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,THROAT,LB,m,m,./images/THROATLB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0019,,,,,,,,0,0,0,36,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7516,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,CRUMB,HB,m,m,./images/CRUMBHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7516,,,,,,,,0,1,1,29,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6881,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,CRUST,C,m,m,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,m,1,0.6881,,,,,,,,0,2,2,79,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6951,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,SCREW,LB,m,m,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6951,,,,,,,,0,3,3,24,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8354,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,GRAPE,C,z,m,./images/GRAPE.png,,,,,,,,,,,,,,,,,,,,z,1,0.8354,,,,,,,,0,4,4,100,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.6625,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,ONION,LB,m,m,./images/ONIONLB.png,,,,,,,,,,,,,,,,,,,,m,1,1.6625,,,,,,,,0,5,5,51,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1726,0,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,BAKER,LB,z,m,./images/BAKERLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.1726,,,,,,,,0,6,6,147,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3174,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,TULIP,HB,m,m,./images/TULIPHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.3174,,,,,,,,0,7,7,8,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8714,0,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,PILOT,HB,z,m,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.8714,,,,,,,,0,8,8,134,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9961,0,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,GARDEN,C,z,m,./images/GARDEN.png,,,,,,,,,,,,,,,,,,,,m,0,0.9961,,,,,,,,0,9,9,94,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.5078,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,FLASK,LB,z,m,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.5078,,,,,,,,0,10,10,156,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2746,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,MUSCLE,C,m,m,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,m,1,1.2746,,,,,,,,0,11,11,4,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7937,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,CRATER,LB,z,m,./images/CRATERLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7937,,,,,,,,0,12,12,87,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9959,0,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,DANCER,LB,z,m,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.9959,,,,,,,,0,13,13,105,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.9674,0,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,WALNUT,LB,z,m,./images/WALNUTLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.9674,,,,,,,,0,14,14,84,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7465,0,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,BUBBLE,HB,z,m,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,m,0,0.7465,,,,,,,,0,15,15,155,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7135,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,FARMER,HB,m,m,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7135,,,,,,,,0,16,16,65,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0572,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,HAMMER,LB,z,m,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0572,,,,,,,,0,17,17,159,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0431,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,PURSE,HB,m,m,./images/PURSEHB.png,,,,,,,,,,,,,,,,,,,,m,1,1.0431,,,,,,,,0,18,18,62,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8404,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,POKER,C,z,m,./images/POKER.png,,,,,,,,,,,,,,,,,,,,z,1,0.8404,,,,,,,,0,19,19,151,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7289,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,GREASE,LB,m,m,./images/GREASELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7289,,,,,,,,0,20,20,15,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7288,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,QUILL,C,m,m,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,m,1,0.7288,,,,,,,,0,21,21,31,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7463,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,NOOSE,LB,m,m,./images/NOOSELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7463,,,,,,,,0,22,22,72,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7127,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,CRADLE,HB,m,m,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7127,,,,,,,,0,23,23,20,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7361,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,BUTTER,LB,z,m,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7361,,,,,,,,0,24,24,111,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9964,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,SPINE,HB,z,m,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.9964,,,,,,,,0,25,25,149,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5826,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,PEACH,HB,m,m,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.5826,,,,,,,,0,26,26,35,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7461,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,PLANK,C,m,m,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,m,1,0.7461,,,,,,,,0,27,27,1,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6633,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,DOUGH,C,m,m,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,m,1,0.6633,,,,,,,,0,28,28,19,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1703,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,PAINT,C,m,m,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,m,1,1.1703,,,,,,,,0,29,29,7,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7784,0,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,PICKLE,HB,m,m,./images/PICKLEHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.7784,,,,,,,,0,30,30,14,1,
,,,,,,,,,,,,,,,,,6108c363c95fc665a5d08c32,19,2022-02-12_17h41.45.617,lexical_decision_task_DD_L3,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9449,1,,,,,,,,,,,,,,,,,,,,,,,,,0.052330729,-0.108042535,0,0,0,,,,,,,JELLY,C,m,m,./images/JELLY.png,,,,,,,,,,,,,,,,,,,,m,1,0.9449,,,,,,,,0,31,31,64,1,
