key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.7783,0,,,,,,,,,,,,,,,,,,,,,,,,-0.031638658,-0.393101603,0,0,0,,,,,,,MUFFIN,LB,m,y,./images/MUFFINLB.png,,,,,,,,,,,,,,,,,,,,,z,0,1.7783,,,,,,,,0,149,149,55,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7498,1,,,,,,,,,,,,,,,,,,,,,,,,-0.031638658,-0.393101603,0,0,0,,,,,,,RULER,LB,z,y,./images/RULERLB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.7498,,,,,,,,0,150,150,163,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8635,0,,,,,,,,,,,,,,,,,,,,,,,,-0.031638658,-0.393101603,0,0,0,,,,,,,ATTIC,HB,m,y,./images/ATTICHB.png,,,,,,,,,,,,,,,,,,,,,z,0,0.8635,,,,,,,,0,151,151,27,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1478,1,,,,,,,,,,,,,,,,,,,,,,,,-0.031638658,-0.393101603,0,0,0,,,,,,,CEMENT,C,m,y,./images/CEMENT.png,,,,,,,,,,,,,,,,,,,,,m,1,1.1478,,,,,,,,0,152,152,74,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.0986,1,,,,,,,,,,,,,,,,,,,,,,,,-0.032471924,-0.391706136,0,0,0,,,,,,,CRADLE,C,m,y,./images/CRADLE.png,,,,,,,,,,,,,,,,,,,,,m,1,2.0986,,,,,,,,0,153,153,20,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9136,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033030667,-0.390582479,0,0,0,,,,,,,PEBBLE,LB,z,y,./images/PEBBLELB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.9136,,,,,,,,0,154,154,166,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,3.5682,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033030667,-0.390582479,0,0,0,,,,,,,CANDY,HB,z,y,./images/CANDYHB.png,,,,,,,,,,,,,,,,,,,,,z,1,3.5682,,,,,,,,0,155,155,123,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.966,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033030667,-0.390582479,0,0,0,,,,,,,STRING,C,m,y,./images/STRING.png,,,,,,,,,,,,,,,,,,,,,m,1,0.966,,,,,,,,0,156,156,41,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9927,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033369276,-0.389501275,0,0,0,,,,,,,MIRROR,HB,m,y,./images/MIRRORHB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.9927,,,,,,,,0,157,157,63,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7821,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033656006,-0.387829386,0,0,0,,,,,,,BANANA,LB,z,y,./images/BANANALB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.7821,,,,,,,,0,158,158,154,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.6331,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033656006,-0.387829386,0,0,0,,,,,,,WRIST,LB,m,y,./images/WRISTLB.png,,,,,,,,,,,,,,,,,,,,,z,0,1.6331,,,,,,,,0,159,159,25,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.3488,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033656006,-0.387317301,0,0,0,,,,,,,POKER,LB,z,y,./images/POKERLB.png,,,,,,,,,,,,,,,,,,,,,m,0,2.3488,,,,,,,,0,160,160,151,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,4.6836,0,,,,,,,,,,,,,,,,,,,,,,,,-0.033656006,-0.387035048,0,0,0,,,,,,,MUSCLE,LB,m,y,./images/MUSCLELB.png,,,,,,,,,,,,,,,,,,,,,z,0,4.6836,,,,,,,,0,161,161,4,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7982,1,,,,,,,,,,,,,,,,,,,,,,,,-0.033656006,-0.387035048,0,0,0,,,,,,,CANYON,LB,m,y,./images/CANYONLB.png,,,,,,,,,,,,,,,,,,,,,m,1,0.7982,,,,,,,,0,162,162,34,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2005,1,,,,,,,,,,,,,,,,,,,,,,,,-0.034171075,-0.386225857,0,0,0,,,,,,,DESERT,LB,z,y,./images/DESERTLB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.2005,,,,,,,,0,163,163,136,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8663,1,,,,,,,,,,,,,,,,,,,,,,,,-0.034171075,-0.386225857,0,0,0,,,,,,,SAUCE,HB,z,y,./images/SAUCEHB.png,,,,,,,,,,,,,,,,,,,,,z,1,0.8663,,,,,,,,0,164,164,135,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4208,0,,,,,,,,,,,,,,,,,,,,,,,,-0.034171075,-0.386225857,0,0,0,,,,,,,GREASE,HB,m,y,./images/GREASEHB.png,,,,,,,,,,,,,,,,,,,,,z,0,1.4208,,,,,,,,0,165,165,15,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2995,0,,,,,,,,,,,,,,,,,,,,,,,,-0.034171075,-0.386225857,0,0,0,,,,,,,CRATER,HB,z,y,./images/CRATERHB.png,,,,,,,,,,,,,,,,,,,,,m,0,1.2995,,,,,,,,0,166,166,87,1
,,,,,,,,,,,,,,,,,6117fb98735b8d5cc5e705a2,51,2022-02-12_11h35.39.562,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.7816,1,,,,,,,,,,,,,,,,,,,,,,,,-0.035078328,-0.38425354,0,0,0,,,,,,,CHERRY,HB,z,y,./images/CHERRYHB.png,,,,,,,,,,,,,,,,,,,,,z,1,1.7816,,,,,,,,0,167,167,138,1
