key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
space,31.8197,0.117361111,-0.099305556,0,0,0,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). 
Press the space bar or touch  continue.",0,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,4.2236,0.117361111,-0.099305556,0,0,0,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.2985,0.117361111,-0.099305556,0,0,0,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,7.4374,0.117361111,-0.099305556,0,0,0,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,m,1,0.6367,,,,,,,,0.6367,1,0,0,0,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,z,1,0.7225,,,,,,,,0.7225,1,0,1,1,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,m,1,1.0432,,,,,,,,1.0432,1,0,2,2,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,m,1,0.6423,,,,,,,,0.6423,1,0,3,3,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,z,1,0.8263,,,,,,,,0.8263,1,0,4,4,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,m,1,0.6,,,,,,,,0.6,1,0,5,5,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,z,1,1.0433,,,,,,,,1.0433,1,0,6,6,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,z,1,0.7705,,,,,,,,0.7705,1,0,7,7,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,m,1,0.5433,,,,,,,,0.5433,1,0,8,8,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,z,1,0.5736,,,,,,,,0.5736,1,0,9,9,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,m,1,0.6161,,,,,,,,0.6161,1,0,10,10,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,z,1,0.5471,,,,,,,,0.5471,1,0,11,11,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,z,1,0.7222,,,,,,,,0.7222,1,0,12,12,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,m,1,0.8753,,,,,,,,0.8753,1,0,13,13,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,z,1,1.0116,,,,,,,,1.0116,1,0,14,14,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,m,1,0.5954,,,,,,,,0.5954,1,0,15,15,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.008333333,-0.38125,1,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,,,,,,,,,,,instr_done_button,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,2.5207,0,,,,,,,,,,,,,,,m,0,2.5207,,,,,,,,0.008333333,-0.38125,0,0,0,,0,0,0,94,1,BLANS,HB,z,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.4472,1,,,,,,,,,,,,,,,m,1,1.4472,,,,,,,,0.008333333,-0.38125,0,0,0,,0,1,1,72,1,FLASK,LB,m,m,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.454,1,,,,,,,,,,,,,,,m,1,1.454,,,,,,,,0.008333333,-0.38125,0,0,0,,0,2,2,47,1,LAGOON,HB,m,m,./images/LAGOONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.9695,1,,,,,,,,,,,,,,,m,1,0.9695,,,,,,,,0.008333333,-0.38125,0,0,0,,0,3,3,78,1,BROOM,LB,m,m,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8215,1,,,,,,,,,,,,,,,m,1,0.8215,,,,,,,,0.008333333,-0.38125,0,0,0,,0,4,4,64,1,BRIDE,C,m,m,./images/BRIDE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.4728,1,,,,,,,,,,,,,,,z,1,1.4728,,,,,,,,0.008333333,-0.38125,0,0,0,,0,5,5,148,1,JOMS,HB,z,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.0171,1,,,,,,,,,,,,,,,z,1,1.0171,,,,,,,,0.008333333,-0.38125,0,0,0,,0,6,6,90,1,NEAST,C,z,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.0235,1,,,,,,,,,,,,,,,m,1,1.0235,,,,,,,,0.008333333,-0.38125,0,0,0,,0,7,7,18,1,PARCEL,LB,m,m,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7636,1,,,,,,,,,,,,,,,m,1,0.7636,,,,,,,,0.008333333,-0.38125,0,0,0,,0,8,8,55,1,ALLEY,C,m,m,./images/ALLEY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.845,1,,,,,,,,,,,,,,,m,1,0.845,,,,,,,,0.008333333,-0.38125,0,0,0,,0,9,9,21,1,DANCER,LB,m,m,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8801,1,,,,,,,,,,,,,,,m,1,0.8801,,,,,,,,0.008333333,-0.38125,0,0,0,,0,10,10,82,1,PEBBLE,C,m,m,./images/PEBBLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.474,1,,,,,,,,,,,,,,,m,1,1.474,,,,,,,,0.008333333,-0.38125,0,0,0,,0,11,11,26,1,CLOUD,HB,m,m,./images/CLOUDHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7535,1,,,,,,,,,,,,,,,m,1,0.7535,,,,,,,,0.008333333,-0.38125,0,0,0,,0,12,12,33,1,SAUNA,LB,m,m,./images/SAUNALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.854,1,,,,,,,,,,,,,,,z,1,0.854,,,,,,,,0.008333333,-0.38125,0,0,0,,0,13,13,161,1,BLAPS,LB,z,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8988,1,,,,,,,,,,,,,,,z,1,0.8988,,,,,,,,0.008333333,-0.38125,0,0,0,,0,14,14,140,1,DOVET,LB,z,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8104,1,,,,,,,,,,,,,,,m,1,0.8104,,,,,,,,0.008333333,-0.38125,0,0,0,,0,15,15,25,1,CHALK,C,m,m,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6587,1,,,,,,,,,,,,,,,m,1,0.6587,,,,,,,,0.008333333,-0.38125,0,0,0,,0,16,16,36,1,BOILER,LB,m,m,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6628,1,,,,,,,,,,,,,,,z,1,0.6628,,,,,,,,0.008333333,-0.38125,0,0,0,,0,17,17,96,1,KEAMS,C,z,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.5298,1,,,,,,,,,,,,,,,m,1,0.5298,,,,,,,,0.008333333,-0.38125,0,0,0,,0,18,18,22,1,CLOWN,C,m,m,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,2.6039,0,,,,,,,,,,,,,,,m,0,2.6039,,,,,,,,0.008333333,-0.38125,0,0,0,,0,19,19,159,1,CUDDY,C,z,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8913,1,,,,,,,,,,,,,,,z,1,0.8913,,,,,,,,0.008333333,-0.38125,0,0,0,,0,20,20,146,1,MOOST,LB,z,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8502,1,,,,,,,,,,,,,,,z,1,0.8502,,,,,,,,0.008333333,-0.38125,0,0,0,,0,21,21,149,1,VEASE,LB,z,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,2.4737,1,,,,,,,,,,,,,,,z,1,2.4737,,,,,,,,0.008333333,-0.38125,0,0,0,,0,22,22,157,1,INLER,HB,z,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,2.2707,1,,,,,,,,,,,,,,,z,1,2.2707,,,,,,,,0.008333333,-0.38125,0,0,0,,0,23,23,121,1,CEERS,HB,z,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.0081,1,,,,,,,,,,,,,,,z,1,1.0081,,,,,,,,0.008333333,-0.38125,0,0,0,,0,24,24,135,1,JOODY,C,z,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8994,1,,,,,,,,,,,,,,,z,1,0.8994,,,,,,,,0.008333333,-0.38125,0,0,0,,0,25,25,126,1,GUELS,C,z,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7809,1,,,,,,,,,,,,,,,z,1,0.7809,,,,,,,,0.008333333,-0.38125,0,0,0,,0,26,26,119,1,PAFER,LB,z,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6298,1,,,,,,,,,,,,,,,m,1,0.6298,,,,,,,,0.008333333,-0.38125,0,0,0,,0,27,27,81,1,DRILL,LB,m,m,./images/DRILLLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6833,1,,,,,,,,,,,,,,,m,1,0.6833,,,,,,,,0.008333333,-0.38125,0,0,0,,0,28,28,13,1,BUNNY,C,m,m,./images/BUNNY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.7893,1,,,,,,,,,,,,,,,z,1,0.7893,,,,,,,,0.008333333,-0.38125,0,0,0,,0,29,29,129,1,PRANS,C,z,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.9308,1,,,,,,,,,,,,,,,z,1,0.9308,,,,,,,,0.008333333,-0.38125,0,0,0,,0,30,30,104,1,GITTY,LB,z,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6641,1,,,,,,,,,,,,,,,m,1,0.6641,,,,,,,,0.008333333,-0.38125,0,0,0,,0,31,31,28,1,CASINO,C,m,m,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.5565,1,,,,,,,,,,,,,,,m,1,1.5565,,,,,,,,0.008333333,-0.38125,0,0,0,,0,32,32,59,1,BRUSH,HB,m,m,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.5501,1,,,,,,,,,,,,,,,m,1,0.5501,,,,,,,,0.008333333,-0.38125,0,0,0,,0,33,33,31,1,STEAK,C,m,m,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.8253,1,,,,,,,,,,,,,,,z,1,0.8253,,,,,,,,0.008333333,-0.38125,0,0,0,,0,34,34,105,1,MOKER,C,z,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.6581,1,,,,,,,,,,,,,,,z,1,0.6581,,,,,,,,0.008333333,-0.38125,0,0,0,,0,35,35,101,1,GLEET,LB,z,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.5558,1,,,,,,,,,,,,,,,m,1,0.5558,,,,,,,,0.008333333,-0.38125,0,0,0,,0,36,36,16,1,GRAPE,C,m,m,./images/GRAPE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,0.5622,1,,,,,,,,,,,,,,,z,1,0.5622,,,,,,,,0.008333333,-0.38125,0,0,0,,0,37,37,132,1,SCIFF,C,z,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5c054e8a553fb800011917d7,22,2022-02-12_14h05.18.811,lexical_decision_task_DD_L6,2021.2.3,Win32,164.0419948,,,,,,,,,,,1.3871,1,,,,,,,,,,,,,,,z,1,1.3871,,,,,,,,0.008333333,-0.38125,0,0,0,,0,38,38,91,1,SHENS,HB,z,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
