key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8415,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,HAMMER,C,m,y,./images/HAMMER.png,,,,,,,,,,,,,,,,,,,,m,1,0.8415,,,,,,,,0,66,66,75,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6539,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,WEASEL,LB,z,y,./images/WEASELLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6539,,,,,,,,0,67,67,164,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6929,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,ONION,C,z,y,./images/ONION.png,,,,,,,,,,,,,,,,,,,,z,1,0.6929,,,,,,,,0,68,68,135,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8195,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,URINE,HB,z,y,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8195,,,,,,,,0,69,69,154,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6898,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,FINGER,C,z,y,./images/FINGER.png,,,,,,,,,,,,,,,,,,,,z,1,0.6898,,,,,,,,0,70,70,87,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6061,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,INFANT,HB,z,y,./images/INFANTHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6061,,,,,,,,0,71,71,160,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.5195,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,CRATER,C,m,y,./images/CRATER.png,,,,,,,,,,,,,,,,,,,,z,0,1.5195,,,,,,,,0,72,72,3,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7506,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,PENCE,HB,z,y,./images/PENCEHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7506,,,,,,,,0,73,73,100,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.667,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,SWING,HB,z,y,./images/SWINGHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.667,,,,,,,,0,74,74,124,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7392,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,DANCER,C,m,y,./images/DANCER.png,,,,,,,,,,,,,,,,,,,,m,1,0.7392,,,,,,,,0,75,75,21,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7176,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,CRUST,HB,z,y,./images/CRUSTHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7176,,,,,,,,0,76,76,163,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7451,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,WALRUS,LB,z,y,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7451,,,,,,,,0,77,77,107,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.2106,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,SWEAT,C,z,y,./images/SWEAT.png,,,,,,,,,,,,,,,,,,,,m,0,1.2106,,,,,,,,0,78,78,150,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.0178,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,PASTA,LB,z,y,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,z,1,1.0178,,,,,,,,0,79,79,89,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8038,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,CANYON,HB,z,y,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8038,,,,,,,,0,80,80,118,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.5678,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,LADDER,LB,z,y,./images/LADDERLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.5678,,,,,,,,0,81,81,122,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.0279,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.028856749,-0.352098389,0,0,0,,,,,,,CARPET,LB,z,y,./images/CARPETLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.0279,,,,,,,,0,82,82,137,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6678,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,1,0,0,,,,,,,BUBBLE,LB,m,y,./images/BUBBLELB.png,break_done_button,,,,,,,,,,,,,,,,,,,z,0,0.6678,,,,,,,,0,83,83,71,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.1348,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,GREASE,C,z,y,./images/GREASE.png,,,,,,,,,,,,,,,,,,,,z,1,1.1348,,,,,,,,0,84,84,99,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9179,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,LITTER,C,z,y,./images/LITTER.png,,,,,,,,,,,,,,,,,,,,z,1,0.9179,,,,,,,,0,85,85,162,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6065,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,DOUGH,HB,z,y,./images/DOUGHHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6065,,,,,,,,0,86,86,103,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7598,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,FLESH,C,m,y,./images/FLESH.png,,,,,,,,,,,,,,,,,,,,m,1,0.7598,,,,,,,,0,87,87,24,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6011,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,FENCE,LB,m,y,./images/FENCELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6011,,,,,,,,0,88,88,14,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6515,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,STREAM,LB,m,y,./images/STREAMLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6515,,,,,,,,0,89,89,41,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6252,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,STEAK,HB,m,y,./images/STEAKHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6252,,,,,,,,0,90,90,31,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8686,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,KITTEN,C,z,y,./images/KITTEN.png,,,,,,,,,,,,,,,,,,,,m,0,0.8686,,,,,,,,0,91,91,129,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6196,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,STOVE,LB,m,y,./images/STOVELB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6196,,,,,,,,0,92,92,2,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.5519,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,ATTIC,C,z,y,./images/ATTIC.png,,,,,,,,,,,,,,,,,,,,z,1,0.5519,,,,,,,,0,93,93,111,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.4747,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,SMOKER,LB,z,y,./images/SMOKERLB.png,,,,,,,,,,,,,,,,,,,,z,1,1.4747,,,,,,,,0,94,94,110,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7864,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,TORCH,LB,z,y,./images/TORCHLB.png,,,,,,,,,,,,,,,,,,,,z,1,0.7864,,,,,,,,0,95,95,152,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.0842,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,SNACK,HB,z,y,./images/SNACKHB.png,,,,,,,,,,,,,,,,,,,,m,0,1.0842,,,,,,,,0,96,96,157,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7357,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,LLAMA,LB,m,y,./images/LLAMALB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7357,,,,,,,,0,97,97,35,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6709,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,PEARL,HB,z,y,./images/PEARLHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.6709,,,,,,,,0,98,98,130,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6681,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,GRAPE,HB,m,y,./images/GRAPEHB.png,,,,,,,,,,,,,,,,,,,,z,0,0.6681,,,,,,,,0,99,99,16,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7106,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,WHISKY,LB,m,y,./images/WHISKYLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7106,,,,,,,,0,100,100,83,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6678,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,BUTTER,C,m,y,./images/BUTTER.png,,,,,,,,,,,,,,,,,,,,m,1,0.6678,,,,,,,,0,101,101,27,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6842,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,BANANA,HB,m,y,./images/BANANAHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6842,,,,,,,,0,102,102,70,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9125,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,SAUNA,C,m,y,./images/SAUNA.png,,,,,,,,,,,,,,,,,,,,m,1,0.9125,,,,,,,,0,103,103,33,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.5364,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,PARCEL,C,m,y,./images/PARCEL.png,,,,,,,,,,,,,,,,,,,,m,1,1.5364,,,,,,,,0,104,104,18,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8696,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,BROOM,C,m,y,./images/BROOM.png,,,,,,,,,,,,,,,,,,,,m,1,0.8696,,,,,,,,0,105,105,78,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7407,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,CLOUD,LB,m,y,./images/CLOUDLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7407,,,,,,,,0,106,106,26,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.851,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,MUFFIN,HB,z,y,./images/MUFFINHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.851,,,,,,,,0,107,107,139,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.821,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,STATUE,C,m,y,./images/STATUE.png,,,,,,,,,,,,,,,,,,,,m,1,0.821,,,,,,,,0,108,108,66,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6682,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,THROAT,C,z,y,./images/THROAT.png,,,,,,,,,,,,,,,,,,,,z,1,0.6682,,,,,,,,0,109,109,120,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7007,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,MIDGET,HB,m,y,./images/MIDGETHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7007,,,,,,,,0,110,110,76,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,2.3854,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,SHELF,C,z,y,./images/SHELF.png,,,,,,,,,,,,,,,,,,,,z,1,2.3854,,,,,,,,0,111,111,123,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.8852,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,PAINT,HB,z,y,./images/PAINTHB.png,,,,,,,,,,,,,,,,,,,,z,1,0.8852,,,,,,,,0,112,112,91,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,2.4206,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,MUSCLE,HB,z,y,./images/MUSCLEHB.png,,,,,,,,,,,,,,,,,,,,z,1,2.4206,,,,,,,,0,113,113,88,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6911,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,RAZOR,HB,m,y,./images/RAZORHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.6911,,,,,,,,0,114,114,34,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.6019,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,LIZARD,LB,z,y,./images/LIZARDLB.png,,,,,,,,,,,,,,,,,,,,m,0,0.6019,,,,,,,,0,115,115,128,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.656,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,GRAIN,C,z,y,./images/GRAIN.png,,,,,,,,,,,,,,,,,,,,z,1,0.656,,,,,,,,0,116,116,159,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7676,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,MEDAL,LB,m,y,./images/MEDALLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.7676,,,,,,,,0,117,117,11,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.601,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,BOXER,HB,m,y,./images/BOXERHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.601,,,,,,,,0,118,118,4,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.9705,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,FARMER,LB,z,y,./images/FARMERLB.png,,,,,,,,,,,,,,,,,,,,m,0,1.9705,,,,,,,,0,119,119,149,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.65,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,MUMMY,HB,m,y,./images/MUMMYHB.png,,,,,,,,,,,,,,,,,,,,m,1,0.65,,,,,,,,0,120,120,46,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.2593,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,MONKEY,C,m,y,./images/MONKEY.png,,,,,,,,,,,,,,,,,,,,m,1,1.2593,,,,,,,,0,121,121,45,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.7673,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,SQUARE,C,z,y,./images/SQUARE.png,,,,,,,,,,,,,,,,,,,,z,1,0.7673,,,,,,,,0,122,122,90,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,1.1262,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,CANDY,C,m,y,./images/CANDY.png,,,,,,,,,,,,,,,,,,,,m,1,1.1262,,,,,,,,0,123,123,39,1
,,,,,,,,,,,,,,,,,60ffbc4214cb2255dd442bc8,25,2022-02-12_14h58.33.325,lexical_decision_task_DD_L4,2021.2.3,Win32,59.71575302,,,,,,,,,,,0.9502,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.035340106,-0.358581803,0,0,0,,,,,,,BASKET,LB,m,y,./images/BASKETLB.png,,,,,,,,,,,,,,,,,,,,m,1,0.9502,,,,,,,,0,124,124,44,1
