key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.7263,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,STRING,C,m,y,./images/STRING.png,,,,,,,m,1,1.7263,,,,,,,,0,68,68,41,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8498,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,FLASK,HB,z,y,./images/FLASKHB.png,,,,,,,z,1,0.8498,,,,,,,,0,69,69,156,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7993,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BURIAL,C,m,y,./images/BURIAL.png,,,,,,,m,1,0.7993,,,,,,,,0,70,70,59,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8115,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,STOOL,LB,z,y,./images/STOOLLB.png,,,,,,,z,1,0.8115,,,,,,,,0,71,71,127,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.731,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BEARD,C,m,y,./images/BEARD.png,,,,,,,m,1,0.731,,,,,,,,0,72,72,2,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7239,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,TULIP,C,m,y,./images/TULIP.png,,,,,,,m,1,0.7239,,,,,,,,0,73,73,8,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7716,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BOILER,HB,z,y,./images/BOILERHB.png,,,,,,,z,1,0.7716,,,,,,,,0,74,74,120,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0494,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,LITTER,HB,m,y,./images/LITTERHB.png,,,,,,,m,1,1.0494,,,,,,,,0,75,75,78,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.2183,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,FLESH,HB,z,y,./images/FLESHHB.png,,,,,,,m,0,1.2183,,,,,,,,0,76,76,108,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7623,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,COUCH,C,m,y,./images/COUCH.png,,,,,,,m,1,0.7623,,,,,,,,0,77,77,77,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7487,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CANOE,LB,z,y,./images/CANOELB.png,,,,,,,z,1,0.7487,,,,,,,,0,78,78,142,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8137,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,HEATER,C,z,y,./images/HEATER.png,,,,,,,z,1,0.8137,,,,,,,,0,79,79,140,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7221,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,STOVE,C,z,y,./images/STOVE.png,,,,,,,z,1,0.7221,,,,,,,,0,80,80,86,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9508,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CANDY,HB,z,y,./images/CANDYHB.png,,,,,,,z,1,0.9508,,,,,,,,0,81,81,123,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6878,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,DRILL,HB,z,y,./images/DRILLHB.png,,,,,,,m,0,0.6878,,,,,,,,0,82,82,165,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0355,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,space,,,,,,WEASEL,C,m,y,./images/WEASEL.png,1.1179,,,,,,m,1,1.0355,,,,,,,,0,83,83,80,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.741,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BONNET,C,m,y,./images/BONNET.png,,,,,,,m,1,0.741,,,,,,,,0,84,84,11,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6041,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,HOCKEY,C,z,y,./images/HOCKEY.png,,,,,,,z,1,0.6041,,,,,,,,0,85,85,116,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7606,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CASINO,LB,z,y,./images/CASINOLB.png,,,,,,,z,1,0.7606,,,,,,,,0,86,86,112,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7362,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,ONION,HB,m,y,./images/ONIONHB.png,,,,,,,m,1,0.7362,,,,,,,,0,87,87,51,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.733,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CURRY,HB,z,y,./images/CURRYHB.png,,,,,,,z,1,0.733,,,,,,,,0,88,88,144,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0019,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BAKER,HB,z,y,./images/BAKERHB.png,,,,,,,z,1,1.0019,,,,,,,,0,89,89,147,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0875,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BUTTER,HB,z,y,./images/BUTTERHB.png,,,,,,,z,1,1.0875,,,,,,,,0,90,90,111,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.1277,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CEMENT,C,m,y,./images/CEMENT.png,,,,,,,m,1,1.1277,,,,,,,,0,91,91,74,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7793,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SCREW,HB,m,y,./images/SCREWHB.png,,,,,,,z,0,0.7793,,,,,,,,0,92,92,24,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9351,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SNAKE,LB,z,y,./images/SNAKELB.png,,,,,,,z,1,0.9351,,,,,,,,0,93,93,124,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9888,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CRUMB,C,m,y,./images/CRUMB.png,,,,,,,m,1,0.9888,,,,,,,,0,94,94,29,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8501,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CHAIN,HB,z,y,./images/CHAINHB.png,,,,,,,z,1,0.8501,,,,,,,,0,95,95,126,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8697,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CRADLE,C,m,y,./images/CRADLE.png,,,,,,,z,0,0.8697,,,,,,,,0,96,96,20,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.4473,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,QUILL,LB,m,y,./images/QUILLLB.png,,,,,,,m,1,1.4473,,,,,,,,0,97,97,31,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9444,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,LIZARD,C,m,y,./images/LIZARD.png,,,,,,,m,1,0.9444,,,,,,,,0,98,98,44,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8155,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,WHISKY,C,z,y,./images/WHISKY.png,,,,,,,z,1,0.8155,,,,,,,,0,99,99,167,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.848,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BABOON,LB,m,y,./images/BABOONLB.png,,,,,,,m,1,0.848,,,,,,,,0,100,100,58,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8766,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CANYON,LB,m,y,./images/CANYONLB.png,,,,,,,m,1,0.8766,,,,,,,,0,101,101,34,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9117,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,INFANT,LB,m,y,./images/INFANTLB.png,,,,,,,m,1,0.9117,,,,,,,,0,102,102,76,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.3473,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,FARMER,C,m,y,./images/FARMER.png,,,,,,,m,1,1.3473,,,,,,,,0,103,103,65,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9317,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,LAGOON,C,z,y,./images/LAGOON.png,,,,,,,z,1,0.9317,,,,,,,,0,104,104,131,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.4345,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BASKET,C,z,y,./images/BASKET.png,,,,,,,z,1,1.4345,,,,,,,,0,105,105,128,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0804,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,TRIPOD,HB,m,y,./images/TRIPODHB.png,,,,,,,m,1,1.0804,,,,,,,,0,106,106,54,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9766,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,MELON,LB,m,y,./images/MELONLB.png,,,,,,,m,1,0.9766,,,,,,,,0,107,107,22,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6773,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,POODLE,HB,m,y,./images/POODLEHB.png,,,,,,,m,1,0.6773,,,,,,,,0,108,108,81,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8643,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,GRAPE,LB,z,y,./images/GRAPELB.png,,,,,,,z,1,0.8643,,,,,,,,0,109,109,100,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6842,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,PEARL,LB,m,y,./images/PEARLLB.png,,,,,,,m,1,0.6842,,,,,,,,0,110,110,46,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0416,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,FOLDER,HB,m,y,./images/FOLDERHB.png,,,,,,,m,1,1.0416,,,,,,,,0,111,111,42,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6135,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,PASTA,C,m,y,./images/PASTA.png,,,,,,,m,1,0.6135,,,,,,,,0,112,112,5,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7476,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,BRUSH,C,z,y,./images/BRUSH.png,,,,,,,z,1,0.7476,,,,,,,,0,113,113,143,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7989,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SAILOR,LB,m,y,./images/SAILORLB.png,,,,,,,m,1,0.7989,,,,,,,,0,114,114,67,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9899,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,TIGER,LB,z,y,./images/TIGERLB.png,,,,,,,z,1,0.9899,,,,,,,,0,115,115,121,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8279,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SAUNA,HB,z,y,./images/SAUNAHB.png,,,,,,,z,1,0.8279,,,,,,,,0,116,116,117,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0952,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,KITTEN,HB,m,y,./images/KITTENHB.png,,,,,,,m,1,1.0952,,,,,,,,0,117,117,45,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.7945,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,WAGON,LB,z,y,./images/WAGONLB.png,,,,,,,m,0,1.7945,,,,,,,,0,118,118,91,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9504,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,STAIN,HB,z,y,./images/STAINHB.png,,,,,,,z,1,0.9504,,,,,,,,0,119,119,90,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.195,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CHERRY,HB,z,y,./images/CHERRYHB.png,,,,,,,z,1,1.195,,,,,,,,0,120,120,138,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.963,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,MUFFIN,LB,m,y,./images/MUFFINLB.png,,,,,,,m,1,0.963,,,,,,,,0,121,121,55,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.6758,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,COLLAR,HB,z,y,./images/COLLARHB.png,,,,,,,m,0,0.6758,,,,,,,,0,122,122,99,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8163,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,URINE,LB,m,y,./images/URINELB.png,,,,,,,m,1,0.8163,,,,,,,,0,123,123,70,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8838,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,MALLET,C,m,y,./images/MALLET.png,,,,,,,m,1,0.8838,,,,,,,,0,124,124,50,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9347,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,space,,,,,,CARPET,C,m,y,./images/CARPET.png,6.1728,,,,,,m,1,0.9347,,,,,,,,0,125,125,53,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8637,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,ALLEY,LB,z,y,./images/ALLEYLB.png,,,,,,,z,1,0.8637,,,,,,,,0,126,126,139,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.7909,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SPINE,C,z,y,./images/SPINE.png,,,,,,,m,0,0.7909,,,,,,,,0,127,127,149,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.2292,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,PENCE,LB,m,y,./images/PENCELB.png,,,,,,,m,1,1.2292,,,,,,,,0,128,128,16,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.878,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,GRANNY,C,z,y,./images/GRANNY.png,,,,,,,z,1,0.878,,,,,,,,0,129,129,104,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.631,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,PICKLE,C,m,y,./images/PICKLE.png,,,,,,,m,1,0.631,,,,,,,,0,130,130,14,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.8736,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,DRUMS,LB,m,y,./images/DRUMSLB.png,,,,,,,z,0,0.8736,,,,,,,,0,131,131,49,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.766,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,DOUGH,LB,m,y,./images/DOUGHLB.png,,,,,,,m,1,0.766,,,,,,,,0,132,132,19,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,1.0179,1,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,SWEAT,HB,m,y,./images/SWEATHB.png,,,,,,,m,1,1.0179,,,,,,,,0,133,133,66,1
,,,,,,,,,,,,,,,,,200098,19,2022-01-28_16h27.13.996,lexical_decision_task_DD_L2,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,0.9004,0,,,,,,,,,,,,,,,,,,,,,,,,-0.02165507,-0.42076572,0,0,0,,,,,,,CLIFF,C,z,y,./images/CLIFF.png,,,,,,,m,0,0.9004,,,,,,,,0,134,134,92,1
