key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,instr_done_touch.clicked_name,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.4706,0,,,,,,,,,,,,,,m,0,0.4706,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,117,117,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9544,1,,,,,,,,,,,,,,z,1,0.9544,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,118,118,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6292,1,,,,,,,,,,,,,,m,1,0.6292,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,119,119,26,1,SMOKER,LB,old,m,./images/SMOKERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.3922,0,,,,,,,,,,,,,,m,0,0.3922,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,120,120,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8018,1,,,,,,,,,,,,,,m,1,0.8018,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,121,121,76,1,INFANT,HB,old,m,./images/INFANTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.622,1,,,,,,,,,,,,,,z,1,0.622,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,122,122,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6663,1,,,,,,,,,,,,,,m,1,0.6663,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,123,123,53,1,CARPET,LB,old,m,./images/CARPETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8675,1,,,,,,,,,,,,,,z,1,0.8675,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,124,124,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5362,0,,,,,,,,,,,,,,m,0,0.5362,,,,,,,,-0.007407338,-0.399074087,0,0,0,space,0,125,125,159,1,CUDDY,C,old,z,./images/CUDDY.png,1.3839,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.8304,1,,,,,,,,,,,,,,z,1,1.8304,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,126,126,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5928,1,,,,,,,,,,,,,,m,1,0.5928,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,127,127,59,1,BURIAL,LB,old,m,./images/BURIALLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.613,1,,,,,,,,,,,,,,z,1,0.613,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,128,128,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6642,1,,,,,,,,,,,,,,z,1,0.6642,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,129,129,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.4584,1,,,,,,,,,,,,,,m,1,0.4584,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,130,130,32,1,BARREL,LB,old,m,./images/BARRELLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.4763,1,,,,,,,,,,,,,,m,1,0.4763,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,131,131,2,1,BEARD,LB,old,m,./images/BEARDLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6922,1,,,,,,,,,,,,,,z,1,0.6922,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,132,132,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.4924,1,,,,,,,,,,,,,,m,1,0.4924,,,,,,,,-0.007407338,-0.399074087,0,0,0,,0,133,133,69,1,COOKER,C,old,m,./images/COOKER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5502,1,,,,,,,,,,,,,,m,1,0.5502,,,,,,,,-0.009259246,-0.401851865,0,0,0,,0,134,134,33,1,MAGGOT,C,old,m,./images/MAGGOT.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6437,1,,,,,,,,,,,,,,z,1,0.6437,,,,,,,,-0.009259246,-0.401851865,0,0,0,,0,135,135,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6279,1,,,,,,,,,,,,,,m,1,0.6279,,,,,,,,-0.009259246,-0.401851865,0,0,0,,0,136,136,50,1,MALLET,LB,old,m,./images/MALLETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5171,0,,,,,,,,,,,,,,z,0,0.5171,,,,,,,,-0.009259246,-0.401851865,0,0,0,,0,137,137,34,1,CANYON,HB,old,m,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5964,1,,,,,,,,,,,,,,m,1,0.5964,,,,,,,,-0.009259246,-0.401851865,0,0,0,,0,138,138,41,1,STRING,LB,old,m,./images/STRINGLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.7544,1,,,,,,,,,,,,,,z,1,1.7544,,,,,,,,-0.009259246,-0.402777791,0,0,0,,0,139,139,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6588,1,,,,,,,,,,,,,,m,1,0.6588,,,,,,,,1.32455E-08,-0.402777791,0,0,0,,0,140,140,23,1,WALRUS,LB,old,m,./images/WALRUSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6453,1,,,,,,,,,,,,,,z,1,0.6453,,,,,,,,1.32455E-08,-0.402777791,0,0,0,,0,141,141,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6506,0,,,,,,,,,,,,,,m,0,0.6506,,,,,,,,1.32455E-08,-0.402777791,0,0,0,,0,142,142,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.633,1,,,,,,,,,,,,,,z,1,0.633,,,,,,,,1.32455E-08,-0.402777791,0,0,0,,0,143,143,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.18,1,,,,,,,,,,,,,,m,1,1.18,,,,,,,,1.32455E-08,-0.402777791,0,0,0,,0,144,144,65,1,FARMER,LB,old,m,./images/FARMERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6958,1,,,,,,,,,,,,,,m,1,0.6958,,,,,,,,1.32455E-08,-0.402777791,0,0,0,,0,145,145,0,1,TOMATO,C,old,m,./images/TOMATO.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.603,1,,,,,,,,,,,,,,z,1,0.603,,,,,,,,-0.003703691,-0.402777791,0,0,0,,0,146,146,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6329,1,,,,,,,,,,,,,,m,1,0.6329,,,,,,,,-0.007407338,-0.405555569,0,0,0,,0,147,147,81,1,POODLE,C,old,m,./images/POODLE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5794,1,,,,,,,,,,,,,,m,1,0.5794,,,,,,,,-0.019444431,-0.408333347,0,0,0,,0,148,148,57,1,MOOSE,C,old,m,./images/MOOSE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.5352,1,,,,,,,,,,,,,,z,1,1.5352,,,,,,,,-0.01296295,-0.411111125,0,0,0,,0,149,149,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,4.3816,1,,,,,,,,,,,,,,z,1,4.3816,,,,,,,,-0.01296295,-0.411111125,0,0,0,,0,150,150,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8238,1,,,,,,,,,,,,,,m,1,0.8238,,,,,,,,-0.01296295,-0.411111125,0,0,0,,0,151,151,48,1,SPORT,C,old,m,./images/SPORT.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.1162,1,,,,,,,,,,,,,,z,1,1.1162,,,,,,,,-0.01296295,-0.411111125,0,0,0,,0,152,152,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.2729,1,,,,,,,,,,,,,,m,1,1.2729,,,,,,,,-0.01296295,-0.411111125,0,0,0,,0,153,153,30,1,STORM,C,old,m,./images/STORM.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.2687,1,,,,,,,,,,,,,,m,1,1.2687,,,,,,,,-0.01296295,-0.411111125,0,0,0,,0,154,154,67,1,SAILOR,HB,old,m,./images/SAILORHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.8249,1,,,,,,,,,,,,,,z,1,2.8249,,,,,,,,-0.014814802,-0.410185199,0,0,0,,0,155,155,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,4.2955,1,,,,,,,,,,,,,,z,1,4.2955,-0.014814802,-0.410185199,1,0,0,1.9654,,-0.014814802,-0.410185199,0,0,0,,0,156,156,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5285,1,,,,,,,,,,,,,,m,1,0.5285,,,,,,,,-0.014814802,-0.410185199,0,0,0,,0,157,157,14,1,PICKLE,LB,old,m,./images/PICKLELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.7545,0,,,,,,,,,,,,,,m,0,0.7545,,,,,,,,-0.014814802,-0.410185199,0,0,0,,0,158,158,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.8561,1,,,,,,,,,,,,,,z,1,2.8561,,,,,,,,-0.014814802,-0.410185199,0,0,0,,0,159,159,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8217,1,,,,,,,,,,,,,,m,1,0.8217,,,,,,,,-0.014814802,-0.410185199,0,0,0,,0,160,160,31,1,QUILL,HB,old,m,./images/QUILLHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5178,1,,,,,,,,,,,,,,m,1,0.5178,,,,,,,,-0.014814802,-0.410185199,0,0,0,,0,161,161,83,1,JUNGLE,LB,old,m,./images/JUNGLELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8388,0,,,,,,,,,,,,,,m,0,0.8388,,,,,,,,-0.014814802,-0.410185199,0,0,0,,0,162,162,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.0676,1,,,,,,,,,,,,,,m,1,1.0676,,,,,,,,-0.014814802,-0.410185199,0,0,0,,0,163,163,7,1,PAINT,HB,old,m,./images/PAINTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,2.7615,1,,,,,,,,,,,,,,z,1,2.7615,,,,,,,,-0.014814802,-0.410185199,0,0,0,,0,164,164,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.1772,1,,,,,,,,,,,,,,z,1,1.1772,,,,,,,,-0.014814802,-0.410185199,0,0,0,,0,165,165,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5472,1,,,,,,,,,,,,,,m,1,0.5472,,,,,,,,-0.014814802,-0.410185199,0,0,0,,0,166,166,51,1,ONION,C,old,m,./images/ONION.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.4226,1,,,,,,,,,,,,,,m,1,1.4226,,,,,,,,-0.014814802,-0.410185199,0,0,0,,0,167,167,49,1,DRUMS,HB,old,m,./images/DRUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,
space,5.9011,-0.014814802,-0.410185199,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,
space,1.7249,-0.014814802,-0.410185199,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,
,,-0.012036967,-0.419444458,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,instr_done_button,,,,,,,,,,,,,,,
,,-0.057407395,-0.392592606,1,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,instr_done_button,,,,,,,,,,,,,,,
space,0.8746,-0.010185172,-0.09074075,0,0,0,,,,,,1,test,"In the next phase you will be presented with the words from the the first phase. Your job is to decide whether you remember seeing the word or not. If you remember seeing the word press ""old"" or type ""m"". If you do not remember seeing the word press ""new"" or type ""z"". Please press the space bar or click on continue to begin. ",,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,3.466,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,WALRUS,LB,m,m,./images/WALRUSLB.png,,,,,,,,,m,1,3.466,,,,,,,,0,0,0,23,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6123,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,URINE,HB,m,m,./images/URINEHB.png,,,,,,,,,m,1,0.6123,,,,,,,,0,1,1,70,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8335,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,KIDNEY,C,m,m,./images/KIDNEY.png,,,,,,,,,m,1,0.8335,,,,,,,,0,2,2,21,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.1791,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,BRIDE,HB,z,m,./images/BRIDEHB.png,,,,,,,,,m,0,0.1791,,,,,,,,0,3,3,148,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.5905,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,CLOTH,LB,z,m,./images/CLOTHLB.png,,,,,,,,,m,0,0.5905,,,,,,,,0,4,4,107,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.4743,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,WHEEL,LB,z,m,./images/WHEELLB.png,,,,,,,,,m,0,1.4743,,,,,,,,0,5,5,161,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,1.0364,0,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,TIGER,HB,z,m,./images/TIGERHB.png,,,,,,,,,m,0,1.0364,,,,,,,,0,6,6,121,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.6946,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,CEMENT,LB,m,m,./images/CEMENTLB.png,,,,,,,,,m,1,0.6946,,,,,,,,0,7,7,74,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.9662,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,CHERRY,C,z,m,./images/CHERRY.png,,,,,,,,,z,1,0.9662,,,,,,,,0,8,8,138,1
,,,,,,,,,,,,,,,,,199309,18,2022-02-01_14h14.58.374,lexical_decision_task_DD,2021.2.3,Win32,61.15459883,,,,,,,,,,,0.8193,1,,,,,,,,,,,,,,,,,,,,,,,,-0.010185172,-0.09074075,0,0,0,,,,,,,SHORE,C,m,m,./images/SHORE.png,,,,,,,,,m,1,0.8193,,,,,,,,0,9,9,12,1
