key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.3452,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,FLASK,C,z,m,./images/FLASK.png,,,,,,,z,1,1.3452,,,,,,,,0,60,60,156,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.751,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,TORCH,LB,m,m,./images/TORCHLB.png,,,,,,,m,1,0.751,,,,,,,,0,61,61,68,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0541,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,MOSQUE,HB,m,m,./images/MOSQUEHB.png,,,,,,,m,1,1.0541,,,,,,,,0,62,62,43,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0807,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,FENCE,LB,z,m,./images/FENCELB.png,,,,,,,m,0,1.0807,,,,,,,,0,63,63,98,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2662,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,LLAMA,LB,z,m,./images/LLAMALB.png,,,,,,,z,1,1.2662,,,,,,,,0,64,64,119,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8777,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,PEBBLE,HB,z,m,./images/PEBBLEHB.png,,,,,,,z,1,0.8777,,,,,,,,0,65,65,166,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.634,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,TWINS,C,m,m,./images/TWINS.png,,,,,,,z,0,1.634,,,,,,,,0,66,66,60,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8791,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,GARDEN,HB,z,m,./images/GARDENHB.png,,,,,,,z,1,0.8791,,,,,,,,0,67,67,94,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.1298,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,MONKEY,C,z,m,./images/MONKEY.png,,,,,,,z,1,1.1298,,,,,,,,0,68,68,129,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.3172,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,SHIELD,C,z,m,./images/SHIELD.png,,,,,,,m,0,1.3172,,,,,,,,0,69,69,132,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6852,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,BARREL,LB,m,m,./images/BARRELLB.png,,,,,,,m,1,0.6852,,,,,,,,0,70,70,32,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8904,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,CANDLE,HB,m,m,./images/CANDLEHB.png,,,,,,,z,0,0.8904,,,,,,,,0,71,71,61,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.1504,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,CURRY,C,z,m,./images/CURRY.png,,,,,,,z,1,1.1504,,,,,,,,0,72,72,144,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.4754,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,GLOVE,HB,z,m,./images/GLOVEHB.png,,,,,,,z,1,1.4754,,,,,,,,0,73,73,157,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0016,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,STATUE,C,z,m,./images/STATUE.png,,,,,,,z,1,1.0016,,,,,,,,0,74,74,150,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0848,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,STREAM,LB,z,m,./images/STREAMLB.png,,,,,,,z,1,1.0848,,,,,,,,0,75,75,125,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8853,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,CANYON,HB,m,m,./images/CANYONHB.png,,,,,,,m,1,0.8853,,,,,,,,0,76,76,34,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.0166,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,TOWEL,HB,z,m,./images/TOWELHB.png,,,,,,,z,1,1.0166,,,,,,,,0,77,77,85,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.4171,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,STEAK,HB,z,m,./images/STEAKHB.png,,,,,,,m,0,1.4171,,,,,,,,0,78,78,115,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8116,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,RULER,HB,z,m,./images/RULERHB.png,,,,,,,z,1,0.8116,,,,,,,,0,79,79,163,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8387,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,DIVER,C,z,m,./images/DIVER.png,,,,,,,z,1,0.8387,,,,,,,,0,80,80,93,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6883,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,BOILER,C,z,m,./images/BOILER.png,,,,,,,z,1,0.6883,,,,,,,,0,81,81,120,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8589,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,CLOTH,LB,z,m,./images/CLOTHLB.png,,,,,,,m,0,0.8589,,,,,,,,0,82,82,107,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7159,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,space,,,,,,PEACH,LB,m,m,./images/PEACHLB.png,,,,,,,m,1,0.7159,,,,,,,,0,83,83,35,1,34.3041
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7812,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,LITTER,C,m,m,./images/LITTER.png,,,,,,,m,1,0.7812,,,,,,,,0,84,84,78,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7301,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,BUNNY,HB,z,m,./images/BUNNYHB.png,,,,,,,m,0,0.7301,,,,,,,,0,85,85,97,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9309,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,BRUSH,LB,z,m,./images/BRUSHLB.png,,,,,,,m,0,0.9309,,,,,,,,0,86,86,143,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6481,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,BANNER,HB,m,m,./images/BANNERHB.png,,,,,,,m,1,0.6481,,,,,,,,0,87,87,52,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7458,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,ENGINE,LB,z,m,./images/ENGINELB.png,,,,,,,z,1,0.7458,,,,,,,,0,88,88,122,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7174,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,MUFFIN,HB,m,m,./images/MUFFINHB.png,,,,,,,m,1,0.7174,,,,,,,,0,89,89,55,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.9015,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,MOTOR,HB,m,m,./images/MOTORHB.png,,,,,,,m,1,1.9015,,,,,,,,0,90,90,13,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9478,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,JAGUAR,C,m,m,./images/JAGUAR.png,,,,,,,m,1,0.9478,,,,,,,,0,91,91,18,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9319,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,BUBBLE,LB,z,m,./images/BUBBLELB.png,,,,,,,z,1,0.9319,,,,,,,,0,92,92,155,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8043,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,POKER,HB,z,m,./images/POKERHB.png,,,,,,,z,1,0.8043,,,,,,,,0,93,93,151,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7874,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,SWING,HB,m,m,./images/SWINGHB.png,,,,,,,m,1,0.7874,,,,,,,,0,94,94,40,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7866,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,SUNSET,HB,m,m,./images/SUNSETHB.png,,,,,,,z,0,0.7866,,,,,,,,0,95,95,82,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.563,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,FALCON,HB,m,m,./images/FALCONHB.png,,,,,,,z,0,1.563,,,,,,,,0,96,96,28,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9581,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,MAMMAL,LB,z,m,./images/MAMMALLB.png,,,,,,,z,1,0.9581,,,,,,,,0,97,97,146,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8021,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,COUCH,LB,m,m,./images/COUCHLB.png,,,,,,,m,1,0.8021,,,,,,,,0,98,98,77,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7463,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,CARPET,LB,m,m,./images/CARPETLB.png,,,,,,,m,1,0.7463,,,,,,,,0,99,99,53,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.3619,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,PASTA,LB,m,m,./images/PASTALB.png,,,,,,,z,0,1.3619,,,,,,,,0,100,100,5,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8501,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,DOUGH,HB,m,m,./images/DOUGHHB.png,,,,,,,m,1,0.8501,,,,,,,,0,101,101,19,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.1216,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,KIDNEY,C,m,m,./images/KIDNEY.png,,,,,,,z,0,1.1216,,,,,,,,0,102,102,21,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9288,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,STOOL,HB,z,m,./images/STOOLHB.png,,,,,,,z,1,0.9288,,,,,,,,0,103,103,127,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9249,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,HEATER,LB,z,m,./images/HEATERLB.png,,,,,,,z,1,0.9249,,,,,,,,0,104,104,140,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7147,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,PARCEL,C,z,m,./images/PARCEL.png,,,,,,,z,1,0.7147,,,,,,,,0,105,105,102,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9023,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,SCREW,C,m,m,./images/SCREW.png,,,,,,,m,1,0.9023,,,,,,,,0,106,106,24,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.3655,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,PILOT,LB,z,m,./images/PILOTLB.png,,,,,,,m,0,1.3655,,,,,,,,0,107,107,134,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,2.1807,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,ALLEY,HB,z,m,./images/ALLEYHB.png,,,,,,,z,1,2.1807,,,,,,,,0,108,108,139,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.5161,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,CANDY,C,z,m,./images/CANDY.png,,,,,,,m,0,1.5161,,,,,,,,0,109,109,123,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8691,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,PARADE,LB,z,m,./images/PARADELB.png,,,,,,,m,0,0.8691,,,,,,,,0,110,110,101,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7548,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,CLOWN,HB,z,m,./images/CLOWNHB.png,,,,,,,z,1,0.7548,,,,,,,,0,111,111,106,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.9698,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,SNAKE,HB,z,m,./images/SNAKEHB.png,,,,,,,z,1,0.9698,,,,,,,,0,112,112,124,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.1855,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,BURIAL,LB,m,m,./images/BURIALLB.png,,,,,,,m,1,1.1855,,,,,,,,0,113,113,59,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7458,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,KITTEN,C,m,m,./images/KITTEN.png,,,,,,,m,1,0.7458,,,,,,,,0,114,114,45,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8952,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,SLOPE,C,z,m,./images/SLOPE.png,,,,,,,z,1,0.8952,,,,,,,,0,115,115,114,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.1503,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,FLESH,C,z,m,./images/FLESH.png,,,,,,,m,0,1.1503,,,,,,,,0,116,116,108,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.8952,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,INFANT,HB,m,m,./images/INFANTHB.png,,,,,,,m,1,0.8952,,,,,,,,0,117,117,76,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7787,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,WAGON,HB,z,m,./images/WAGONHB.png,,,,,,,m,0,0.7787,,,,,,,,0,118,118,91,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6866,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,TULIP,LB,m,m,./images/TULIPLB.png,,,,,,,m,1,0.6866,,,,,,,,0,119,119,8,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.4686,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,BAKER,C,z,m,./images/BAKER.png,,,,,,,m,0,1.4686,,,,,,,,0,120,120,147,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7005,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,SPINE,LB,z,m,./images/SPINELB.png,,,,,,,z,1,0.7005,,,,,,,,0,121,121,149,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.761,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,STRING,LB,m,m,./images/STRINGLB.png,,,,,,,m,1,1.761,,,,,,,,0,122,122,41,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.1505,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,WHISKY,LB,z,m,./images/WHISKYLB.png,,,,,,,z,1,1.1505,,,,,,,,0,123,123,167,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,1.2178,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,MEDAL,LB,z,m,./images/MEDALLB.png,,,,,,,m,0,1.2178,,,,,,,,0,124,124,95,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.869,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,space,,,,,,SPORT,C,m,m,./images/SPORT.png,,,,,,,m,1,0.869,,,,,,,,0,125,125,48,1,26.9234
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.6832,0,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,BRIDE,HB,z,m,./images/BRIDEHB.png,,,,,,,m,0,0.6832,,,,,,,,0,126,126,148,1,
,,,,,,,,,,,,,,,,,199402,19,2022-01-29_13h25.21.216,lexical_decision_task_DD,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,0.7174,1,,,,,,,,,,,,,,,,,,,,,,,,-0.075221354,-0.370694444,0,0,0,,,,,,,DRUMS,HB,m,m,./images/DRUMSHB.png,,,,,,,m,1,0.7174,,,,,,,,0,127,127,49,1,
