key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
space,43.079,0.218888889,-0.218888889,0,0,0,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). 
Press the space bar or touch  continue.",0,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.09,0.218888889,-0.218888889,0,0,0,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,6.58,0.218888889,-0.218888889,0,0,0,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,15.347,0.218888889,-0.218888889,0,0,0,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,-0.417777778,-0.316666667,1,0,0,2.529,button_left,2.529,0,0,0,0,5,1,1001,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,0.271111111,-0.332222222,1,0,0,1.35,button_right,1.35,0,0,1,1,14,1,1001,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,-0.36,-0.311111111,1,0,0,0.53,button_left,0.53,1,0,2,2,13,1,1001,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,-0.262222222,-0.282222222,1,0,0,1.564,button_left,1.564,0,0,3,3,2,1,1001,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,-0.285555556,-0.291111111,1,0,0,1.28,button_left,1.28,1,0,4,4,15,1,1001,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,0.315555556,-0.308888889,1,0,0,1.414,button_right,1.414,1,0,5,5,1,1,1001,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,-0.277777778,-0.298888889,1,0,0,1.164,button_left,1.164,1,0,6,6,9,1,1001,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,-0.445555556,-0.247777778,1,0,0,1.713,button_left,1.713,1,0,7,7,11,1,1001,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,-0.445555556,-0.247777778,1,0,0,1.181,button_left,1.181,1,0,8,8,10,1,1001,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,-0.445555556,-0.247777778,1,0,0,1.314,button_left,1.314,1,0,9,9,8,1,1001,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,0.395555556,-0.2,1,0,0,1.297,button_right,1.297,1,0,10,10,7,1,1001,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,0.306666667,-0.351111111,1,0,0,1.164,button_right,1.164,1,0,11,11,6,1,1001,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,-0.308888889,-0.342222222,1,0,0,1.013,button_left,1.013,1,0,12,12,12,1,1001,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,0.387777778,-0.272222222,1,0,0,1.196,button_right,1.196,1,0,13,13,3,1,1001,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,0.306666667,-0.293333333,1,0,0,1.563,button_right,1.563,1,0,14,14,0,1,1001,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,0,0.243333333,-0.296666667,1,0,0,0.93,button_right,0.93,1,0,15,15,4,1,1001,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-0.036666667,-0.374444444,1,0,0,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,instr_done_button,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,2.791,0,,,,,,,,,,,,,,,,0,-0.246666667,-0.361111111,1,0,0,2.791,button_left_main,-0.246666667,-0.361111111,1,0,0,,0,0,0,28,1,FALCON,LB,old,m,./images/FALCONLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.931,1,,,,,,,,,,,,,,,,0,-0.291111111,-0.343333333,1,0,0,1.931,button_left_main,-0.291111111,-0.343333333,1,0,0,,0,1,1,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.764,0,,,,,,,,,,,,,,,,0,0.451111111,-0.387777778,1,0,0,1.764,button_right_main,0.451111111,-0.387777778,1,0,0,,0,2,2,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.381,0,,,,,,,,,,,,,,,,0,0.356666667,-0.345555556,1,0,0,1.381,button_right_main,0.356666667,-0.345555556,1,0,0,,0,3,3,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.781,1,,,,,,,,,,,,,,,,0,0.351111111,-0.345555556,1,0,0,0.781,button_right_main,0.351111111,-0.345555556,1,0,0,,0,4,4,13,1,MOTOR,LB,old,m,./images/MOTORLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.297,0,,,,,,,,,,,,,,,,0,-0.425555556,-0.368888889,1,0,0,1.297,button_left_main,-0.425555556,-0.368888889,1,0,0,,0,5,5,16,1,PENCE,LB,old,m,./images/PENCELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.915,1,,,,,,,,,,,,,,,,0,-0.436666667,-0.321111111,1,0,0,0.915,button_left_main,-0.436666667,-0.321111111,1,0,0,,0,6,6,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.098,1,,,,,,,,,,,,,,,,0,0.361111111,-0.348888889,1,0,0,1.098,button_right_main,0.361111111,-0.348888889,1,0,0,,0,7,7,22,1,MELON,LB,old,m,./images/MELONLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.731,1,,,,,,,,,,,,,,,,0,0.354444444,-0.348888889,1,0,0,0.731,button_right_main,0.354444444,-0.348888889,1,0,0,,0,8,8,52,1,BANNER,LB,old,m,./images/BANNERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.965,1,,,,,,,,,,,,,,,,0,0.354444444,-0.348888889,1,0,0,0.965,button_right_main,0.354444444,-0.348888889,1,0,0,,0,9,9,66,1,SWEAT,HB,old,m,./images/SWEATHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,2.165,1,,,,,,,,,,,,,,,,0,0.284444444,-0.291111111,1,0,0,2.165,button_right_main,0.284444444,-0.291111111,1,0,0,,0,10,10,33,1,MAGGOT,HB,old,m,./images/MAGGOTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.681,0,,,,,,,,,,,,,,,,0,0.257777778,-0.332222222,1,0,0,1.681,button_right_main,0.257777778,-0.332222222,1,0,0,,0,11,11,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.416,0,,,,,,,,,,,,,,,,0,0.372222222,-0.326666667,1,0,0,1.416,button_right_main,0.372222222,-0.326666667,1,0,0,,0,12,12,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.298,1,,,,,,,,,,,,,,,,0,-0.28,-0.313333333,1,0,0,1.298,button_left_main,-0.28,-0.313333333,1,0,0,,0,13,13,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.715,1,,,,,,,,,,,,,,,,0,0.313333333,-0.284444444,1,0,0,1.715,button_right_main,0.313333333,-0.284444444,1,0,0,,0,14,14,2,1,BEARD,C,old,m,./images/BEARD.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.531,1,,,,,,,,,,,,,,,,0,-0.428888889,-0.278888889,1,0,0,1.531,button_left_main,-0.428888889,-0.278888889,1,0,0,,0,15,15,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.899,1,,,,,,,,,,,,,,,,0,0.211111111,-0.302222222,1,0,0,0.899,button_right_main,0.211111111,-0.302222222,1,0,0,,0,16,16,29,1,CRUMB,C,old,m,./images/CRUMB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.314,1,,,,,,,,,,,,,,,,0,-0.294444444,-0.28,1,0,0,1.314,button_left_main,-0.294444444,-0.28,1,0,0,,0,17,17,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.365,1,,,,,,,,,,,,,,,,0,-0.451111111,-0.283333333,1,0,0,1.365,button_left_main,-0.451111111,-0.283333333,1,0,0,,0,18,18,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.697,0,,,,,,,,,,,,,,,,0,-0.456666667,-0.262222222,1,0,0,1.697,button_left_main,-0.456666667,-0.262222222,1,0,0,,0,19,19,23,1,WALRUS,C,old,m,./images/WALRUS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.248,1,,,,,,,,,,,,,,,,0,0.265555556,-0.331111111,1,0,0,1.248,button_right_main,0.265555556,-0.331111111,1,0,0,,0,20,20,53,1,CARPET,C,old,m,./images/CARPET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.831,0,,,,,,,,,,,,,,,,0,0.31,-0.292222222,1,0,0,1.831,button_right_main,0.31,-0.292222222,1,0,0,,0,21,21,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.097,1,,,,,,,,,,,,,,,,0,-0.42,-0.313333333,1,0,0,1.097,button_left_main,-0.42,-0.313333333,1,0,0,,0,22,22,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.248,1,,,,,,,,,,,,,,,,0,0.267777778,-0.354444444,1,0,0,1.248,button_right_main,0.267777778,-0.354444444,1,0,0,,0,23,23,40,1,SWING,LB,old,m,./images/SWINGLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.663,1,,,,,,,,,,,,,,,,0,-0.297777778,-0.253333333,1,0,0,1.663,button_left_main,-0.297777778,-0.253333333,1,0,0,,0,24,24,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.231,1,,,,,,,,,,,,,,,,0,-0.457777778,-0.327777778,1,0,0,1.231,button_left_main,-0.457777778,-0.327777778,1,0,0,,0,25,25,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,2.064,1,,,,,,,,,,,,,,,,0,0.386666667,-0.296666667,1,0,0,2.064,button_right_main,0.386666667,-0.296666667,1,0,0,,0,26,26,81,1,POODLE,HB,old,m,./images/POODLEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.883,1,,,,,,,,,,,,,,,,0,-0.403333333,-0.31,1,0,0,0.883,button_left_main,-0.403333333,-0.31,1,0,0,,0,27,27,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.865,1,,,,,,,,,,,,,,,,0,0.322222222,-0.381111111,1,0,0,0.865,button_right_main,0.322222222,-0.381111111,1,0,0,,0,28,28,41,1,STRING,C,old,m,./images/STRING.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.915,1,,,,,,,,,,,,,,,,0,-0.347777778,-0.295555556,1,0,0,0.915,button_left_main,-0.347777778,-0.295555556,1,0,0,,0,29,29,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.047,1,,,,,,,,,,,,,,,,0,0.34,-0.273333333,1,0,0,1.047,button_right_main,0.34,-0.273333333,1,0,0,,0,30,30,44,1,LIZARD,C,old,m,./images/LIZARD.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.031,1,,,,,,,,,,,,,,,,0,0.278888889,-0.354444444,1,0,0,1.031,button_right_main,0.278888889,-0.354444444,1,0,0,,0,31,31,47,1,BERRY,C,old,m,./images/BERRY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,2.465,1,,,,,,,,,,,,,,,,0,0.307777778,-0.271111111,1,0,0,2.465,button_right_main,0.307777778,-0.271111111,1,0,0,,0,32,32,38,1,LADDER,C,old,m,./images/LADDER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.749,1,,,,,,,,,,,,,,,,0,0.307777778,-0.271111111,1,0,0,0.749,button_right_main,0.307777778,-0.271111111,1,0,0,,0,33,33,19,1,DOUGH,LB,old,m,./images/DOUGHLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,1.282,0,,,,,,,,,,,,,,,,0,-0.513333333,-0.271111111,1,0,0,1.282,button_left_main,-0.513333333,-0.271111111,1,0,0,,0,34,34,27,1,ATTIC,HB,old,m,./images/ATTICHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.816,1,,,,,,,,,,,,,,,,0,0.297777778,-0.343333333,1,0,0,0.816,button_right_main,0.297777778,-0.343333333,1,0,0,,0,35,35,60,1,TWINS,HB,old,m,./images/TWINSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,2.531,1,,,,,,,,,,,,,,,,0,0.231111111,-0.355555556,1,0,0,2.531,button_right_main,0.231111111,-0.355555556,1,0,0,,0,36,36,0,1,TOMATO,HB,old,m,./images/TOMATOHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.932,1,,,,,,,,,,,,,,,,0,-0.38,-0.348888889,1,0,0,0.932,button_left_main,-0.38,-0.348888889,1,0,0,,0,37,37,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.698,1,,,,,,,,,,,,,,,,0,0.333333333,-0.284444444,1,0,0,0.698,button_right_main,0.333333333,-0.284444444,1,0,0,,0,38,38,82,1,SUNSET,LB,old,m,./images/SUNSETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,2.047,1,,,,,,,,,,,,,,,,0,-0.282222222,-0.314444444,1,0,0,2.047,button_left_main,-0.282222222,-0.314444444,1,0,0,,0,39,39,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.78,1,,,,,,,,,,,,,,,,0,0.288888889,-0.334444444,1,0,0,0.78,button_right_main,0.288888889,-0.334444444,1,0,0,,0,40,40,26,1,SMOKER,C,old,m,./images/SMOKER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199369,18,2022-01-29_21h37.34.497,lexical_decision_task_DD_L2,2021.2.3,MacIntel,58.82352941,,,,,,,,,,0.748,1,,,,,,,,,,,,,,,,0,-0.237777778,-0.407777778,1,0,0,0.748,button_left_main,-0.105555556,-0.377777778,0,0,0,space,0,41,41,135,1,JOODY,C,old,z,./images/JOODY.png,54.015,,,,,,,,,,,,,,,,,,,,
